VIN	V(vin)	V(vout_inv_10_10)	V(vout_inv_15_05)	V(vout_inv_20_10)
4.014000000000000e+00	4.014000e+00	3.765938e-02	2.550350e-01	9.988940e-02
4.015000000000000e+00	4.015000e+00	3.747961e-02	2.538484e-01	9.944589e-02
4.016000000000000e+00	4.016000e+00	3.730005e-02	2.526636e-01	9.900288e-02
4.017000000000000e+00	4.017000e+00	3.712068e-02	2.514805e-01	9.856036e-02
4.018000000000000e+00	4.018000e+00	3.694154e-02	2.502991e-01	9.811834e-02
4.019000000000000e+00	4.019000e+00	3.676259e-02	2.491194e-01	9.767680e-02
4.020000000000000e+00	4.020000e+00	3.658386e-02	2.479415e-01	9.723575e-02
4.021000000000000e+00	4.021000e+00	3.640533e-02	2.467653e-01	9.679520e-02
4.022000000000000e+00	4.022000e+00	3.622702e-02	2.455909e-01	9.635515e-02
4.023000000000000e+00	4.023000e+00	3.604891e-02	2.444181e-01	9.591559e-02
4.024000000000000e+00	4.024000e+00	3.587102e-02	2.432471e-01	9.547653e-02
4.025000000000000e+00	4.025000e+00	3.569334e-02	2.420778e-01	9.503797e-02
4.026000000000000e+00	4.026000e+00	3.551588e-02	2.409103e-01	9.459992e-02
4.027000000000000e+00	4.027000e+00	3.533863e-02	2.397445e-01	9.416236e-02
4.028000000000000e+00	4.028000e+00	3.516159e-02	2.385804e-01	9.372530e-02
4.029000000000000e+00	4.029000e+00	3.498477e-02	2.374181e-01	9.328875e-02
4.030000000000000e+00	4.030000e+00	3.480817e-02	2.362575e-01	9.285270e-02
4.031000000000000e+00	4.031000e+00	3.463179e-02	2.350986e-01	9.241716e-02
4.032000000000000e+00	4.032000e+00	3.445562e-02	2.339415e-01	9.198213e-02
4.033000000000000e+00	4.033000e+00	3.427967e-02	2.327861e-01	9.154761e-02
4.034000000000000e+00	4.034000e+00	3.410395e-02	2.316325e-01	9.111359e-02
4.035000000000000e+00	4.035000e+00	3.392845e-02	2.304806e-01	9.068009e-02
4.036000000000000e+00	4.036000e+00	3.375317e-02	2.293305e-01	9.024710e-02
4.037000000000000e+00	4.037000e+00	3.357811e-02	2.281821e-01	8.981463e-02
4.038000000000000e+00	4.038000e+00	3.340328e-02	2.270354e-01	8.938268e-02
4.039000000000000e+00	4.039000e+00	3.322867e-02	2.258906e-01	8.895124e-02
4.040000000000000e+00	4.040000e+00	3.305429e-02	2.247474e-01	8.852032e-02
4.041000000000000e+00	4.041000e+00	3.288014e-02	2.236061e-01	8.808992e-02
4.042000000000000e+00	4.042000e+00	3.270622e-02	2.224665e-01	8.766004e-02
4.043000000000000e+00	4.043000e+00	3.253253e-02	2.213287e-01	8.723070e-02
4.044000000000000e+00	4.044000e+00	3.235907e-02	2.201926e-01	8.680187e-02
4.045000000000000e+00	4.045000e+00	3.218584e-02	2.190583e-01	8.637358e-02
4.046000000000000e+00	4.046000e+00	3.201284e-02	2.179258e-01	8.594581e-02
4.047000000000000e+00	4.047000e+00	3.184008e-02	2.167950e-01	8.551858e-02
4.048000000000000e+00	4.048000e+00	3.166756e-02	2.156661e-01	8.509187e-02
4.049000000000000e+00	4.049000e+00	3.149527e-02	2.145389e-01	8.466571e-02
4.050000000000000e+00	4.050000e+00	3.132322e-02	2.134135e-01	8.424008e-02
4.051000000000000e+00	4.051000e+00	3.115141e-02	2.122899e-01	8.381499e-02
4.052000000000000e+00	4.052000e+00	3.097984e-02	2.111681e-01	8.339044e-02
4.053000000000000e+00	4.053000e+00	3.080851e-02	2.100481e-01	8.296643e-02
4.054000000000000e+00	4.054000e+00	3.063743e-02	2.089299e-01	8.254297e-02
4.055000000000000e+00	4.055000e+00	3.046659e-02	2.078135e-01	8.212006e-02
4.056000000000000e+00	4.056000e+00	3.029600e-02	2.066989e-01	8.169769e-02
4.057000000000000e+00	4.057000e+00	3.012565e-02	2.055861e-01	8.127589e-02
4.058000000000000e+00	4.058000e+00	2.995556e-02	2.044751e-01	8.085462e-02
4.059000000000000e+00	4.059000e+00	2.978571e-02	2.033660e-01	8.043393e-02
4.060000000000000e+00	4.060000e+00	2.961612e-02	2.022587e-01	8.001378e-02
4.061000000000000e+00	4.061000e+00	2.944678e-02	2.011532e-01	7.959420e-02
4.062000000000000e+00	4.062000e+00	2.927769e-02	2.000495e-01	7.917518e-02
4.063000000000000e+00	4.063000e+00	2.910886e-02	1.989477e-01	7.875673e-02
4.064000000000000e+00	4.064000e+00	2.894029e-02	1.978478e-01	7.833884e-02
4.065000000000000e+00	4.065000e+00	2.877198e-02	1.967497e-01	7.792152e-02
4.066000000000000e+00	4.066000e+00	2.860392e-02	1.956534e-01	7.750478e-02
4.067000000000000e+00	4.067000e+00	2.843613e-02	1.945590e-01	7.708862e-02
4.068000000000001e+00	4.068000e+00	2.826861e-02	1.934665e-01	7.667303e-02
4.069000000000000e+00	4.069000e+00	2.810135e-02	1.923759e-01	7.625803e-02
4.070000000000000e+00	4.070000e+00	2.793436e-02	1.912871e-01	7.584360e-02
4.071000000000000e+00	4.071000e+00	2.776763e-02	1.902002e-01	7.542977e-02
4.072000000000000e+00	4.072000e+00	2.760118e-02	1.891152e-01	7.501652e-02
4.073000000000000e+00	4.073000e+00	2.743500e-02	1.880321e-01	7.460387e-02
4.074000000000000e+00	4.074000e+00	2.726909e-02	1.869509e-01	7.419181e-02
4.075000000000000e+00	4.075000e+00	2.710346e-02	1.858716e-01	7.378035e-02
4.076000000000001e+00	4.076000e+00	2.693811e-02	1.847943e-01	7.336949e-02
4.077000000000000e+00	4.077000e+00	2.677304e-02	1.837188e-01	7.295924e-02
4.078000000000000e+00	4.078000e+00	2.660825e-02	1.826453e-01	7.254959e-02
4.079000000000000e+00	4.079000e+00	2.644374e-02	1.815737e-01	7.214055e-02
4.080000000000000e+00	4.080000e+00	2.627952e-02	1.805041e-01	7.173213e-02
4.081000000000000e+00	4.081000e+00	2.611558e-02	1.794364e-01	7.132433e-02
4.082000000000000e+00	4.082000e+00	2.595193e-02	1.783707e-01	7.091714e-02
4.083000000000000e+00	4.083000e+00	2.578858e-02	1.773069e-01	7.051058e-02
4.084000000000001e+00	4.084000e+00	2.562552e-02	1.762451e-01	7.010465e-02
4.085000000000000e+00	4.085000e+00	2.546275e-02	1.751853e-01	6.969935e-02
4.086000000000000e+00	4.086000e+00	2.530028e-02	1.741275e-01	6.929468e-02
4.087000000000000e+00	4.087000e+00	2.513812e-02	1.730717e-01	6.889065e-02
4.088000000000000e+00	4.088000e+00	2.497625e-02	1.720179e-01	6.848726e-02
4.089000000000000e+00	4.089000e+00	2.481468e-02	1.709661e-01	6.808452e-02
4.090000000000000e+00	4.090000e+00	2.465342e-02	1.699163e-01	6.768243e-02
4.091000000000000e+00	4.091000e+00	2.449247e-02	1.688686e-01	6.728099e-02
4.092000000000001e+00	4.092000e+00	2.433183e-02	1.678229e-01	6.688020e-02
4.093000000000000e+00	4.093000e+00	2.417151e-02	1.667792e-01	6.648008e-02
4.094000000000000e+00	4.094000e+00	2.401149e-02	1.657377e-01	6.608062e-02
4.095000000000000e+00	4.095000e+00	2.385180e-02	1.646981e-01	6.568183e-02
4.096000000000000e+00	4.096000e+00	2.369242e-02	1.636607e-01	6.528372e-02
4.097000000000000e+00	4.097000e+00	2.353337e-02	1.626253e-01	6.488628e-02
4.098000000000000e+00	4.098000e+00	2.337464e-02	1.615921e-01	6.448952e-02
4.099000000000000e+00	4.099000e+00	2.321623e-02	1.605610e-01	6.409345e-02
4.100000000000000e+00	4.100000e+00	2.305816e-02	1.595319e-01	6.369806e-02
4.101000000000000e+00	4.101000e+00	2.290041e-02	1.585050e-01	6.330337e-02
4.102000000000000e+00	4.102000e+00	2.274300e-02	1.574803e-01	6.290939e-02
4.103000000000000e+00	4.103000e+00	2.258593e-02	1.564576e-01	6.251609e-02
4.104000000000000e+00	4.104000e+00	2.242920e-02	1.554372e-01	6.212352e-02
4.105000000000000e+00	4.105000e+00	2.227280e-02	1.544189e-01	6.173165e-02
4.106000000000000e+00	4.106000e+00	2.211676e-02	1.534028e-01	6.134050e-02
4.107000000000000e+00	4.107000e+00	2.196105e-02	1.523889e-01	6.095007e-02
4.108000000000000e+00	4.108000e+00	2.180570e-02	1.513772e-01	6.056037e-02
4.109000000000000e+00	4.109000e+00	2.165070e-02	1.503678e-01	6.017140e-02
4.110000000000000e+00	4.110000e+00	2.149606e-02	1.493605e-01	5.978317e-02
4.111000000000000e+00	4.111000e+00	2.134177e-02	1.483555e-01	5.939568e-02
4.112000000000000e+00	4.112000e+00	2.118784e-02	1.473527e-01	5.900893e-02
4.113000000000000e+00	4.113000e+00	2.103428e-02	1.463522e-01	5.862294e-02
4.114000000000000e+00	4.114000e+00	2.088108e-02	1.453540e-01	5.823771e-02
4.115000000000000e+00	4.115000e+00	2.072825e-02	1.443581e-01	5.785323e-02
4.116000000000000e+00	4.116000e+00	2.057580e-02	1.433645e-01	5.746953e-02
4.117000000000000e+00	4.117000e+00	2.042372e-02	1.423732e-01	5.708659e-02
4.118000000000000e+00	4.118000e+00	2.027201e-02	1.413842e-01	5.670444e-02
4.119000000000000e+00	4.119000e+00	2.012069e-02	1.403976e-01	5.632307e-02
4.120000000000000e+00	4.120000e+00	1.996975e-02	1.394133e-01	5.594249e-02
4.121000000000000e+00	4.121000e+00	1.981919e-02	1.384314e-01	5.556270e-02
4.122000000000000e+00	4.122000e+00	1.966903e-02	1.374519e-01	5.518372e-02
4.123000000000000e+00	4.123000e+00	1.951926e-02	1.364747e-01	5.480554e-02
4.124000000000000e+00	4.124000e+00	1.936988e-02	1.355000e-01	5.442818e-02
4.125000000000000e+00	4.125000e+00	1.922091e-02	1.345277e-01	5.405163e-02
4.126000000000000e+00	4.126000e+00	1.907233e-02	1.335579e-01	5.367591e-02
4.127000000000000e+00	4.127000e+00	1.892416e-02	1.325905e-01	5.330102e-02
4.128000000000000e+00	4.128000e+00	1.877640e-02	1.316256e-01	5.292696e-02
4.129000000000000e+00	4.129000e+00	1.862905e-02	1.306631e-01	5.255375e-02
4.130000000000000e+00	4.130000e+00	1.848212e-02	1.297032e-01	5.218139e-02
4.131000000000000e+00	4.131000e+00	1.833560e-02	1.287458e-01	5.180988e-02
4.132000000000000e+00	4.132000e+00	1.818950e-02	1.277909e-01	5.143924e-02
4.133000000000000e+00	4.133000e+00	1.804383e-02	1.268385e-01	5.106946e-02
4.134000000000000e+00	4.134000e+00	1.789859e-02	1.258887e-01	5.070056e-02
4.135000000000000e+00	4.135000e+00	1.775378e-02	1.249416e-01	5.033254e-02
4.136000000000000e+00	4.136000e+00	1.760941e-02	1.239969e-01	4.996540e-02
4.137000000000000e+00	4.137000e+00	1.746547e-02	1.230549e-01	4.959917e-02
4.138000000000000e+00	4.138000e+00	1.732197e-02	1.221156e-01	4.923383e-02
4.139000000000000e+00	4.139000e+00	1.717892e-02	1.211788e-01	4.886940e-02
4.140000000000000e+00	4.140000e+00	1.703632e-02	1.202448e-01	4.850589e-02
4.141000000000000e+00	4.141000e+00	1.689417e-02	1.193134e-01	4.814330e-02
4.142000000000000e+00	4.142000e+00	1.675247e-02	1.183847e-01	4.778164e-02
4.143000000000000e+00	4.143000e+00	1.661124e-02	1.174587e-01	4.742092e-02
4.144000000000000e+00	4.144000e+00	1.647047e-02	1.165354e-01	4.706113e-02
4.145000000000000e+00	4.145000e+00	1.633016e-02	1.156149e-01	4.670231e-02
4.146000000000000e+00	4.146000e+00	1.619032e-02	1.146972e-01	4.634443e-02
4.147000000000000e+00	4.147000e+00	1.605096e-02	1.137822e-01	4.598753e-02
4.148000000000000e+00	4.148000e+00	1.591207e-02	1.128700e-01	4.563159e-02
4.149000000000000e+00	4.149000e+00	1.577367e-02	1.119607e-01	4.527664e-02
4.150000000000000e+00	4.150000e+00	1.563575e-02	1.110542e-01	4.492268e-02
4.151000000000000e+00	4.151000e+00	1.549831e-02	1.101505e-01	4.456970e-02
4.152000000000000e+00	4.152000e+00	1.536137e-02	1.092497e-01	4.421774e-02
4.153000000000000e+00	4.153000e+00	1.522492e-02	1.083519e-01	4.386678e-02
4.154000000000000e+00	4.154000e+00	1.508898e-02	1.074569e-01	4.351684e-02
4.155000000000000e+00	4.155000e+00	1.495353e-02	1.065648e-01	4.316793e-02
4.156000000000000e+00	4.156000e+00	1.481859e-02	1.056757e-01	4.282006e-02
4.157000000000000e+00	4.157000e+00	1.468416e-02	1.047896e-01	4.247322e-02
4.158000000000000e+00	4.158000e+00	1.455025e-02	1.039064e-01	4.212744e-02
4.159000000000000e+00	4.159000e+00	1.441685e-02	1.030263e-01	4.178271e-02
4.160000000000000e+00	4.160000e+00	1.428398e-02	1.021492e-01	4.143905e-02
4.161000000000000e+00	4.161000e+00	1.415163e-02	1.012751e-01	4.109646e-02
4.162000000000000e+00	4.162000e+00	1.401981e-02	1.004041e-01	4.075496e-02
4.163000000000000e+00	4.163000e+00	1.388852e-02	9.953620e-02	4.041455e-02
4.164000000000000e+00	4.164000e+00	1.375777e-02	9.867138e-02	4.007524e-02
4.165000000000000e+00	4.165000e+00	1.362756e-02	9.780970e-02	3.973703e-02
4.166000000000000e+00	4.166000e+00	1.349789e-02	9.695116e-02	3.939994e-02
4.167000000000000e+00	4.167000e+00	1.336877e-02	9.609579e-02	3.906397e-02
4.168000000000000e+00	4.168000e+00	1.324020e-02	9.524360e-02	3.872913e-02
4.169000000000000e+00	4.169000e+00	1.311219e-02	9.439462e-02	3.839544e-02
4.170000000000000e+00	4.170000e+00	1.298473e-02	9.354886e-02	3.806290e-02
4.171000000000000e+00	4.171000e+00	1.285785e-02	9.270635e-02	3.773151e-02
4.172000000000000e+00	4.172000e+00	1.273152e-02	9.186711e-02	3.740130e-02
4.173000000000000e+00	4.173000e+00	1.260577e-02	9.103116e-02	3.707225e-02
4.174000000000000e+00	4.174000e+00	1.248059e-02	9.019852e-02	3.674439e-02
4.175000000000000e+00	4.175000e+00	1.235599e-02	8.936921e-02	3.641773e-02
4.176000000000000e+00	4.176000e+00	1.223197e-02	8.854325e-02	3.609226e-02
4.177000000000000e+00	4.177000e+00	1.210854e-02	8.772066e-02	3.576801e-02
4.178000000000000e+00	4.178000e+00	1.198570e-02	8.690147e-02	3.544497e-02
4.179000000000000e+00	4.179000e+00	1.186345e-02	8.608569e-02	3.512317e-02
4.180000000000000e+00	4.180000e+00	1.174179e-02	8.527335e-02	3.480260e-02
4.181000000000000e+00	4.181000e+00	1.162074e-02	8.446446e-02	3.448327e-02
4.182000000000000e+00	4.182000e+00	1.150029e-02	8.365905e-02	3.416520e-02
4.183000000000000e+00	4.183000e+00	1.138045e-02	8.285714e-02	3.384840e-02
4.184000000000000e+00	4.184000e+00	1.126122e-02	8.205875e-02	3.353286e-02
4.185000000000000e+00	4.185000e+00	1.114261e-02	8.126390e-02	3.321861e-02
4.186000000000000e+00	4.186000e+00	1.102461e-02	8.047261e-02	3.290565e-02
4.187000000000000e+00	4.187000e+00	1.090724e-02	7.968491e-02	3.259398e-02
4.188000000000000e+00	4.188000e+00	1.079049e-02	7.890081e-02	3.228362e-02
4.189000000000000e+00	4.189000e+00	1.067437e-02	7.812033e-02	3.197458e-02
4.190000000000000e+00	4.190000e+00	1.055888e-02	7.734350e-02	3.166687e-02
4.191000000000000e+00	4.191000e+00	1.044403e-02	7.657034e-02	3.136049e-02
4.192000000000000e+00	4.192000e+00	1.032982e-02	7.580087e-02	3.105546e-02
4.193000000000001e+00	4.193000e+00	1.021625e-02	7.503510e-02	3.075178e-02
4.194000000000000e+00	4.194000e+00	1.010333e-02	7.427306e-02	3.044946e-02
4.195000000000000e+00	4.195000e+00	9.991063e-03	7.351478e-02	3.014851e-02
4.196000000000000e+00	4.196000e+00	9.879445e-03	7.276027e-02	2.984894e-02
4.197000000000000e+00	4.197000e+00	9.768483e-03	7.200955e-02	2.955076e-02
4.198000000000000e+00	4.198000e+00	9.658181e-03	7.126264e-02	2.925397e-02
4.199000000000000e+00	4.199000e+00	9.548541e-03	7.051957e-02	2.895859e-02
4.200000000000000e+00	4.200000e+00	9.439568e-03	6.978035e-02	2.866463e-02
4.201000000000001e+00	4.201000e+00	9.331264e-03	6.904501e-02	2.837209e-02
4.202000000000000e+00	4.202000e+00	9.223632e-03	6.831356e-02	2.808098e-02
4.203000000000000e+00	4.203000e+00	9.116674e-03	6.758602e-02	2.779131e-02
4.204000000000000e+00	4.204000e+00	9.010395e-03	6.686242e-02	2.750310e-02
4.205000000000000e+00	4.205000e+00	8.904797e-03	6.614277e-02	2.721634e-02
4.206000000000000e+00	4.206000e+00	8.799883e-03	6.542709e-02	2.693105e-02
4.207000000000000e+00	4.207000e+00	8.695655e-03	6.471542e-02	2.664723e-02
4.208000000000000e+00	4.208000e+00	8.592117e-03	6.400774e-02	2.636490e-02
4.209000000000001e+00	4.209000e+00	8.489271e-03	6.330411e-02	2.608406e-02
4.210000000000000e+00	4.210000e+00	8.387120e-03	6.260452e-02	2.580472e-02
4.211000000000000e+00	4.211000e+00	8.285665e-03	6.190901e-02	2.552689e-02
4.212000000000000e+00	4.212000e+00	8.184911e-03	6.121758e-02	2.525058e-02
4.213000000000000e+00	4.213000e+00	8.084860e-03	6.053025e-02	2.497580e-02
4.214000000000000e+00	4.214000e+00	7.985513e-03	5.984705e-02	2.470254e-02
4.215000000000000e+00	4.215000e+00	7.886873e-03	5.916800e-02	2.443083e-02
4.216000000000000e+00	4.216000e+00	7.788942e-03	5.849310e-02	2.416067e-02
4.217000000000001e+00	4.217000e+00	7.691723e-03	5.782238e-02	2.389207e-02
4.218000000000000e+00	4.218000e+00	7.595218e-03	5.715586e-02	2.362503e-02
4.219000000000000e+00	4.219000e+00	7.499428e-03	5.649355e-02	2.335957e-02
4.220000000000000e+00	4.220000e+00	7.404357e-03	5.583546e-02	2.309569e-02
4.221000000000000e+00	4.221000e+00	7.310004e-03	5.518162e-02	2.283339e-02
4.222000000000000e+00	4.222000e+00	7.216374e-03	5.453204e-02	2.257269e-02
4.223000000000000e+00	4.223000e+00	7.123467e-03	5.388675e-02	2.231360e-02
4.224000000000000e+00	4.224000e+00	7.031285e-03	5.324573e-02	2.205612e-02
4.225000000000000e+00	4.225000e+00	6.939830e-03	5.260903e-02	2.180025e-02
4.226000000000000e+00	4.226000e+00	6.849103e-03	5.197665e-02	2.154601e-02
4.227000000000000e+00	4.227000e+00	6.759105e-03	5.134862e-02	2.129340e-02
4.228000000000000e+00	4.228000e+00	6.669839e-03	5.072492e-02	2.104242e-02
4.229000000000000e+00	4.229000e+00	6.581305e-03	5.010560e-02	2.079310e-02
4.230000000000000e+00	4.230000e+00	6.493504e-03	4.949065e-02	2.054542e-02
4.231000000000000e+00	4.231000e+00	6.406439e-03	4.888010e-02	2.029940e-02
4.232000000000000e+00	4.232000e+00	6.320108e-03	4.827395e-02	2.005505e-02
4.233000000000000e+00	4.233000e+00	6.234515e-03	4.767222e-02	1.981236e-02
4.234000000000000e+00	4.234000e+00	6.149658e-03	4.707491e-02	1.957135e-02
4.235000000000000e+00	4.235000e+00	6.065541e-03	4.648205e-02	1.933203e-02
4.236000000000000e+00	4.236000e+00	5.982162e-03	4.589364e-02	1.909439e-02
4.237000000000000e+00	4.237000e+00	5.899522e-03	4.530969e-02	1.885845e-02
4.238000000000000e+00	4.238000e+00	5.817623e-03	4.473021e-02	1.862420e-02
4.239000000000000e+00	4.239000e+00	5.736465e-03	4.415522e-02	1.839166e-02
4.240000000000000e+00	4.240000e+00	5.656046e-03	4.358472e-02	1.816083e-02
4.241000000000000e+00	4.241000e+00	5.576369e-03	4.301872e-02	1.793171e-02
4.242000000000000e+00	4.242000e+00	5.497433e-03	4.245723e-02	1.770431e-02
4.243000000000000e+00	4.243000e+00	5.419238e-03	4.190026e-02	1.747863e-02
4.244000000000000e+00	4.244000e+00	5.341784e-03	4.134781e-02	1.725468e-02
4.245000000000000e+00	4.245000e+00	5.265071e-03	4.079990e-02	1.703246e-02
4.246000000000000e+00	4.246000e+00	5.189097e-03	4.025652e-02	1.681198e-02
4.247000000000000e+00	4.247000e+00	5.113865e-03	3.971769e-02	1.659324e-02
4.248000000000000e+00	4.248000e+00	5.039372e-03	3.918342e-02	1.637624e-02
4.249000000000000e+00	4.249000e+00	4.965618e-03	3.865369e-02	1.616098e-02
4.250000000000000e+00	4.250000e+00	4.892602e-03	3.812854e-02	1.594748e-02
4.251000000000000e+00	4.251000e+00	4.820324e-03	3.760794e-02	1.573573e-02
4.252000000000000e+00	4.252000e+00	4.748783e-03	3.709191e-02	1.552573e-02
4.253000000000000e+00	4.253000e+00	4.677977e-03	3.658045e-02	1.531750e-02
4.254000000000000e+00	4.254000e+00	4.607906e-03	3.607357e-02	1.511102e-02
4.255000000000000e+00	4.255000e+00	4.538569e-03	3.557127e-02	1.490631e-02
4.256000000000000e+00	4.256000e+00	4.469963e-03	3.507354e-02	1.470336e-02
4.257000000000000e+00	4.257000e+00	4.402088e-03	3.458039e-02	1.450218e-02
4.258000000000000e+00	4.258000e+00	4.334943e-03	3.409181e-02	1.430277e-02
4.259000000000000e+00	4.259000e+00	4.268526e-03	3.360781e-02	1.410513e-02
4.260000000000000e+00	4.260000e+00	4.202834e-03	3.312840e-02	1.390926e-02
4.261000000000000e+00	4.261000e+00	4.137866e-03	3.265355e-02	1.371516e-02
4.262000000000000e+00	4.262000e+00	4.073621e-03	3.218328e-02	1.352283e-02
4.263000000000000e+00	4.263000e+00	4.010096e-03	3.171758e-02	1.333228e-02
4.264000000000000e+00	4.264000e+00	3.947289e-03	3.125645e-02	1.314349e-02
4.265000000000000e+00	4.265000e+00	3.885197e-03	3.079988e-02	1.295649e-02
4.266000000000000e+00	4.266000e+00	3.823820e-03	3.034787e-02	1.277125e-02
4.267000000000000e+00	4.267000e+00	3.763154e-03	2.990041e-02	1.258779e-02
4.268000000000000e+00	4.268000e+00	3.703196e-03	2.945750e-02	1.240610e-02
4.269000000000000e+00	4.269000e+00	3.643945e-03	2.901913e-02	1.222618e-02
4.270000000000000e+00	4.270000e+00	3.585397e-03	2.858530e-02	1.204803e-02
4.271000000000000e+00	4.271000e+00	3.527550e-03	2.815600e-02	1.187165e-02
4.272000000000000e+00	4.272000e+00	3.470400e-03	2.773121e-02	1.169704e-02
4.273000000000000e+00	4.273000e+00	3.413945e-03	2.731093e-02	1.152419e-02
4.274000000000000e+00	4.274000e+00	3.358182e-03	2.689516e-02	1.135310e-02
4.275000000000000e+00	4.275000e+00	3.303108e-03	2.648388e-02	1.118377e-02
4.276000000000000e+00	4.276000e+00	3.248718e-03	2.607708e-02	1.101620e-02
4.277000000000000e+00	4.277000e+00	3.195011e-03	2.567474e-02	1.085039e-02
4.278000000000000e+00	4.278000e+00	3.141982e-03	2.527687e-02	1.068633e-02
4.279000000000000e+00	4.279000e+00	3.089628e-03	2.488344e-02	1.052401e-02
4.280000000000000e+00	4.280000e+00	3.037946e-03	2.449444e-02	1.036344e-02
4.281000000000000e+00	4.281000e+00	2.986931e-03	2.410987e-02	1.020462e-02
4.282000000000000e+00	4.282000e+00	2.936580e-03	2.372970e-02	1.004752e-02
4.283000000000000e+00	4.283000e+00	2.886889e-03	2.335391e-02	9.892163e-03
4.284000000000000e+00	4.284000e+00	2.837854e-03	2.298251e-02	9.738532e-03
4.285000000000000e+00	4.285000e+00	2.789472e-03	2.261546e-02	9.586623e-03
4.286000000000000e+00	4.286000e+00	2.741737e-03	2.225275e-02	9.436432e-03
4.287000000000000e+00	4.287000e+00	2.694646e-03	2.189437e-02	9.287955e-03
4.288000000000000e+00	4.288000e+00	2.648195e-03	2.154030e-02	9.141184e-03
4.289000000000000e+00	4.289000e+00	2.602379e-03	2.119052e-02	8.996115e-03
4.290000000000000e+00	4.290000e+00	2.557194e-03	2.084500e-02	8.852742e-03
4.291000000000000e+00	4.291000e+00	2.512635e-03	2.050374e-02	8.711058e-03
4.292000000000000e+00	4.292000e+00	2.468698e-03	2.016671e-02	8.571056e-03
4.293000000000000e+00	4.293000e+00	2.425379e-03	1.983389e-02	8.432730e-03
4.294000000000000e+00	4.294000e+00	2.382672e-03	1.950526e-02	8.296074e-03
4.295000000000000e+00	4.295000e+00	2.340574e-03	1.918080e-02	8.161080e-03
4.296000000000000e+00	4.296000e+00	2.299078e-03	1.886048e-02	8.027740e-03
4.297000000000000e+00	4.297000e+00	2.258181e-03	1.854429e-02	7.896048e-03
4.298000000000000e+00	4.298000e+00	2.217878e-03	1.823220e-02	7.765994e-03
4.299000000000000e+00	4.299000e+00	2.178163e-03	1.792419e-02	7.637572e-03
4.300000000000000e+00	4.300000e+00	2.139032e-03	1.762022e-02	7.510774e-03
4.301000000000000e+00	4.301000e+00	2.100480e-03	1.732029e-02	7.385590e-03
4.302000000000000e+00	4.302000e+00	2.062500e-03	1.702436e-02	7.262011e-03
4.303000000000000e+00	4.303000e+00	2.025090e-03	1.673241e-02	7.140030e-03
4.304000000000000e+00	4.304000e+00	1.988243e-03	1.644441e-02	7.019637e-03
4.305000000000000e+00	4.305000e+00	1.951954e-03	1.616033e-02	6.900823e-03
4.306000000000000e+00	4.306000e+00	1.916217e-03	1.588016e-02	6.783579e-03
4.307000000000000e+00	4.307000e+00	1.881028e-03	1.560385e-02	6.667894e-03
4.308000000000000e+00	4.308000e+00	1.846382e-03	1.533139e-02	6.553759e-03
4.309000000000000e+00	4.309000e+00	1.812272e-03	1.506275e-02	6.441164e-03
4.310000000000000e+00	4.310000e+00	1.778695e-03	1.479789e-02	6.330099e-03
4.311000000000000e+00	4.311000e+00	1.745643e-03	1.453679e-02	6.220554e-03
4.312000000000000e+00	4.312000e+00	1.713112e-03	1.427942e-02	6.112518e-03
4.313000000000000e+00	4.313000e+00	1.681097e-03	1.402576e-02	6.005981e-03
4.314000000000000e+00	4.314000e+00	1.649591e-03	1.377576e-02	5.900931e-03
4.315000000000000e+00	4.315000e+00	1.618590e-03	1.352940e-02	5.797357e-03
4.316000000000000e+00	4.316000e+00	1.588087e-03	1.328665e-02	5.695249e-03
4.317000000000000e+00	4.317000e+00	1.558079e-03	1.304748e-02	5.594596e-03
4.318000000000001e+00	4.318000e+00	1.528558e-03	1.281185e-02	5.495385e-03
4.319000000000000e+00	4.319000e+00	1.499519e-03	1.257975e-02	5.397606e-03
4.320000000000000e+00	4.320000e+00	1.470958e-03	1.235112e-02	5.301246e-03
4.321000000000000e+00	4.321000e+00	1.442868e-03	1.212595e-02	5.206294e-03
4.322000000000000e+00	4.322000e+00	1.415243e-03	1.190420e-02	5.112738e-03
4.323000000000000e+00	4.323000e+00	1.388079e-03	1.168584e-02	5.020567e-03
4.324000000000000e+00	4.324000e+00	1.361370e-03	1.147084e-02	4.929767e-03
4.325000000000000e+00	4.325000e+00	1.335110e-03	1.125916e-02	4.840326e-03
4.326000000000001e+00	4.326000e+00	1.309293e-03	1.105076e-02	4.752233e-03
4.327000000000000e+00	4.327000e+00	1.283915e-03	1.084563e-02	4.665474e-03
4.328000000000000e+00	4.328000e+00	1.258969e-03	1.064372e-02	4.580038e-03
4.329000000000000e+00	4.329000e+00	1.234451e-03	1.044500e-02	4.495911e-03
4.330000000000000e+00	4.330000e+00	1.210354e-03	1.024943e-02	4.413082e-03
4.331000000000000e+00	4.331000e+00	1.186673e-03	1.005699e-02	4.331536e-03
4.332000000000000e+00	4.332000e+00	1.163403e-03	9.867639e-03	4.251262e-03
4.333000000000000e+00	4.333000e+00	1.140538e-03	9.681343e-03	4.172246e-03
4.334000000000001e+00	4.334000e+00	1.118073e-03	9.498070e-03	4.094476e-03
4.335000000000000e+00	4.335000e+00	1.096003e-03	9.317784e-03	4.017938e-03
4.336000000000000e+00	4.336000e+00	1.074322e-03	9.140451e-03	3.942620e-03
4.337000000000000e+00	4.337000e+00	1.053024e-03	8.966039e-03	3.868509e-03
